player_id,player,position,birth_date,league,minutes,matches,passes,passes_accurate,key_passes,assists,smart_passes,passes_into_penalty_area,progressive_passes,progressive_pass_distance,crosses,long_passes,shots,shots_on_target,goals,dribbles_won,dribbles_attempted,accelerations,touches_att_pen_area,tackles_won,tackles_attempted,interceptions,clearances,aerials_won,age,season,passes_pct,dribble_success_pct
120339,Mohamed Elneny,MF,1992-07-11,Premier League,870.0,13.0,834.0,781.0,1.0,1.0,3.0,11.0,80.0,4351.199999999999,9.0,33.0,8.0,1.0,0.0,13.0,27.0,4.0,15.0,14.0,48.0,53.0,9.0,8.0,25,2017-18,93.6,48.1
26136,B. Mendy,DF,1994-07-17,Premier League,361.0,7.0,216.0,172.0,3.0,1.0,7.0,15.0,21.0,935.55,43.0,4.0,7.0,1.0,0.0,6.0,21.0,6.0,9.0,6.0,27.0,18.0,6.0,6.0,23,2017-18,79.6,28.6
149019,D. Simpson,DF,1987-01-04,Premier League,2312.0,28.0,903.0,706.0,0.0,0.0,3.0,12.0,139.0,5636.400000000007,26.0,142.0,3.0,1.0,0.0,23.0,54.0,5.0,14.0,35.0,208.0,196.0,67.0,42.0,31,2017-18,78.2,42.6
120353,Mohamed Salah,FW,1992-06-15,Premier League,2922.0,36.0,915.0,715.0,11.0,7.0,25.0,85.0,54.0,2950.5000000000005,45.0,28.0,142.0,68.0,32.0,199.0,490.0,43.0,365.0,11.0,87.0,34.0,4.0,10.0,25,2017-18,78.1,40.6
26150,R. Mahrez,MF,1991-02-21,Premier League,2957.0,36.0,1216.0,969.0,13.0,7.0,29.0,84.0,171.0,6698.999999999999,74.0,111.0,71.0,36.0,12.0,258.0,469.0,64.0,156.0,32.0,169.0,87.0,6.0,26.0,26,2017-18,79.7,55.0
448038,J. Ngoy,FW,1997-11-02,Premier League,19.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,20,2017-18,80.0,100.0
370224,R. Holding,DF,1995-09-20,Premier League,820.0,12.0,574.0,502.0,0.0,0.0,1.0,1.0,95.0,4314.449999999994,0.0,44.0,1.0,0.0,0.0,8.0,16.0,2.0,7.0,19.0,68.0,66.0,25.0,27.0,22,2017-18,87.5,50.0
134708,D. Origi,FW,1995-04-18,Bundesliga,1977.0,32.0,364.0,283.0,4.0,2.0,1.0,14.0,24.0,985.9500000000003,18.0,8.0,62.0,24.0,6.0,149.0,366.0,8.0,154.0,7.0,69.0,33.0,12.0,43.0,22,2017-18,77.7,40.7
351808,B. Woodburn,FW,1999-10-15,Premier League,6.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18,2017-18,85.7,
3657,T. Hemed,FW,1987-05-02,Premier League,845.0,16.0,161.0,120.0,0.0,1.0,1.0,3.0,8.0,372.75000000000006,4.0,2.0,17.0,7.0,2.0,26.0,73.0,2.0,57.0,5.0,25.0,21.0,7.0,67.0,30,2017-18,74.5,35.6
3662,C. Bravo,GK,1983-04-13,Premier League,225.0,3.0,51.0,47.0,0.0,0.0,0.0,0.0,27.0,687.7500000000001,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,34,2017-18,92.2,100.0
280157,J. Hugill,FW,1992-06-04,Premier League,23.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,25,2017-18,60.0,28.6
355937,M. Holgate,DF,1996-10-22,Premier League,1182.0,14.0,475.0,356.0,1.0,0.0,0.0,11.0,113.0,4343.850000000001,17.0,107.0,6.0,2.0,0.0,28.0,47.0,3.0,31.0,18.0,108.0,86.0,52.0,44.0,21,2017-18,74.9,59.6
58978,G. Cameron,DF,1985-07-11,Premier League,1525.0,20.0,480.0,371.0,0.0,0.0,1.0,7.0,91.0,3684.4500000000003,14.0,88.0,3.0,1.0,0.0,29.0,63.0,2.0,18.0,35.0,136.0,103.0,48.0,48.0,32,2017-18,77.3,46.0
245364,L. Sané,MF,1996-01-11,Premier League,2423.0,32.0,1079.0,897.0,17.0,10.0,14.0,91.0,37.0,2038.0499999999988,92.0,7.0,54.0,21.0,10.0,184.0,359.0,25.0,241.0,25.0,125.0,42.0,7.0,11.0,21,2017-18,83.1,51.3
214654,S. Mounié,FW,1994-09-29,Premier League,1858.0,28.0,356.0,268.0,3.0,1.0,1.0,12.0,18.0,921.8999999999996,8.0,10.0,49.0,21.0,8.0,44.0,181.0,6.0,147.0,13.0,86.0,54.0,25.0,163.0,23,2017-18,75.3,24.3
28291,T. Bakayoko,MF,1994-08-17,Premier League,2183.0,29.0,1048.0,921.0,1.0,1.0,3.0,21.0,150.0,5937.750000000002,8.0,48.0,37.0,8.0,2.0,85.0,174.0,19.0,78.0,54.0,204.0,104.0,22.0,43.0,23,2017-18,87.9,48.9
28292,A. Doucouré,MF,1993-01-01,Premier League,3325.0,37.0,2178.0,1877.0,6.0,2.0,10.0,66.0,275.0,11871.300000000005,40.0,120.0,44.0,17.0,7.0,105.0,222.0,32.0,94.0,70.0,291.0,187.0,35.0,52.0,25,2017-18,86.2,47.3
7847,Ł. Fabiański,GK,1985-04-18,Premier League,3420.0,38.0,699.0,563.0,0.0,0.0,0.0,1.0,383.0,16006.2,0.0,353.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,45.0,8.0,23.0,32,2017-18,80.5,100.0
212651,C. Musonda,MF,1996-10-15,Premier League,34.0,2.0,16.0,15.0,0.0,0.0,0.0,1.0,1.0,56.7,0.0,1.0,2.0,0.0,0.0,6.0,10.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,21,2017-18,93.8,60.0
7853,K. Gibbs,DF,1989-09-26,Premier League,2831.0,33.0,1063.0,818.0,6.0,1.0,2.0,36.0,158.0,6372.450000000001,76.0,157.0,8.0,1.0,0.0,56.0,102.0,16.0,35.0,40.0,165.0,173.0,54.0,37.0,28,2017-18,77.0,54.9
7855,L. Koscielny,DF,1985-09-10,Premier League,2227.0,25.0,1667.0,1522.0,4.0,0.0,2.0,6.0,375.0,14734.649999999981,10.0,112.0,8.0,2.0,2.0,23.0,41.0,2.0,45.0,63.0,172.0,179.0,74.0,89.0,32,2017-18,91.3,56.1
7856,P. Mertesacker,DF,1984-09-29,Premier League,365.0,6.0,233.0,219.0,0.0,0.0,0.0,1.0,57.0,2327.85,0.0,6.0,2.0,2.0,1.0,2.0,3.0,0.0,13.0,6.0,13.0,24.0,8.0,29.0,33,2017-18,94.0,66.7
7864,F. Coquelin,MF,1991-05-13,La Liga,821.0,16.0,387.0,338.0,0.0,0.0,0.0,5.0,63.0,2510.55,4.0,34.0,5.0,3.0,1.0,35.0,62.0,3.0,14.0,15.0,75.0,50.0,12.0,25.0,26,2017-18,87.3,56.5
7868,A. Oxlade-Chamberlain,MF,1993-08-15,Premier League,1723.0,35.0,846.0,680.0,11.0,4.0,9.0,73.0,105.0,4290.300000000004,60.0,83.0,47.0,16.0,3.0,118.0,206.0,42.0,76.0,24.0,115.0,87.0,12.0,15.0,24,2017-18,80.4,57.3
7870,A. Ramsey,MF,1990-12-26,Premier League,1848.0,24.0,1215.0,1032.0,9.0,6.0,25.0,65.0,124.0,5996.550000000006,31.0,53.0,52.0,22.0,7.0,85.0,175.0,18.0,122.0,26.0,131.0,54.0,7.0,9.0,27,2017-18,84.9,48.6
77502,T. Heaton,GK,1986-04-15,Premier League,306.0,4.0,52.0,43.0,0.0,0.0,0.0,0.0,33.0,1360.8000000000002,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,31,2017-18,82.7,
7873,J. Wilshere,MF,1992-01-01,Premier League,1187.0,20.0,783.0,695.0,5.0,3.0,4.0,35.0,90.0,4065.600000000003,7.0,57.0,16.0,5.0,1.0,112.0,162.0,15.0,30.0,17.0,68.0,27.0,4.0,6.0,26,2017-18,88.8,69.1
7879,T. Walcott,FW,1989-03-16,Premier League,1216.0,20.0,348.0,259.0,5.0,2.0,3.0,34.0,37.0,1279.9500000000005,51.0,20.0,18.0,9.0,3.0,86.0,153.0,24.0,74.0,13.0,82.0,28.0,10.0,4.0,28,2017-18,74.4,56.2
7882,P. Čech,GK,1982-05-20,Premier League,3040.0,34.0,689.0,604.0,0.0,0.0,0.0,1.0,371.0,14103.600000000008,0.0,210.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,59.0,18.0,20.0,35,2017-18,87.7,83.3
7885,R. Bertrand,DF,1989-08-05,Premier League,3137.0,35.0,1517.0,1202.0,12.0,3.0,8.0,66.0,194.0,8263.499999999998,112.0,131.0,22.0,4.0,0.0,71.0,146.0,31.0,73.0,36.0,205.0,147.0,45.0,48.0,28,2017-18,79.2,48.6
7887,G. Cahill,DF,1985-12-19,Premier League,2159.0,27.0,1252.0,1134.0,0.0,0.0,0.0,5.0,246.0,10182.899999999998,0.0,87.0,8.0,2.0,0.0,12.0,28.0,5.0,26.0,32.0,131.0,126.0,67.0,92.0,32,2017-18,90.6,42.9
7888,N. Chalobah,MF,1994-12-12,Premier League,447.0,6.0,170.0,135.0,0.0,0.0,3.0,4.0,26.0,1216.95,2.0,21.0,12.0,4.0,0.0,22.0,37.0,2.0,15.0,9.0,24.0,19.0,3.0,12.0,23,2017-18,79.4,59.5
7892,David Luiz,DF,1987-04-22,Premier League,842.0,10.0,466.0,407.0,0.0,0.0,0.0,4.0,81.0,3653.999999999999,2.0,45.0,11.0,4.0,1.0,19.0,33.0,3.0,7.0,13.0,60.0,53.0,23.0,25.0,30,2017-18,87.3,57.6
237268,M. Grujić,MF,1996-04-13,Premier League,13.0,2.0,14.0,12.0,0.0,0.0,0.0,0.0,2.0,70.35,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,21,2017-18,85.7,0.0
3802,Philippe Coutinho,FW,1992-06-12,La Liga,2418.0,32.0,1461.0,1235.0,18.0,8.0,31.0,114.0,203.0,7961.100000000002,32.0,99.0,89.0,38.0,15.0,234.0,419.0,34.0,157.0,24.0,124.0,65.0,2.0,6.0,25,2017-18,84.5,55.8
7899,Oriol Romeu,MF,1991-09-24,Premier League,2904.0,34.0,1755.0,1512.0,9.0,0.0,6.0,29.0,238.0,10949.399999999992,6.0,156.0,24.0,4.0,1.0,61.0,115.0,9.0,45.0,79.0,345.0,194.0,37.0,89.0,26,2017-18,86.2,53.0
77536,M. Vorm,GK,1983-10-20,Premier League,90.0,1.0,12.0,11.0,0.0,0.0,0.0,0.0,3.0,140.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,34,2017-18,91.7,
7905,R. Lukaku,FW,1993-05-13,Premier League,2869.0,34.0,618.0,446.0,10.0,7.0,13.0,57.0,42.0,1873.1999999999998,47.0,18.0,80.0,41.0,16.0,160.0,383.0,15.0,250.0,6.0,65.0,36.0,13.0,116.0,24,2017-18,72.2,41.8
7906,Juan Mata,MF,1988-04-28,Premier League,1932.0,28.0,1215.0,1049.0,15.0,4.0,14.0,62.0,116.0,5255.250000000004,73.0,62.0,26.0,9.0,3.0,54.0,110.0,10.0,114.0,13.0,75.0,48.0,6.0,3.0,29,2017-18,86.3,49.1
7907,D. Sturridge,FW,1989-09-01,Premier League,545.0,15.0,146.0,118.0,2.0,1.0,9.0,16.0,16.0,630.0000000000002,6.0,1.0,25.0,8.0,2.0,45.0,89.0,2.0,50.0,2.0,7.0,4.0,0.0,3.0,28,2017-18,80.8,50.6
257762,D. Sánchez,DF,1996-06-12,Premier League,2571.0,30.0,1803.0,1643.0,0.0,0.0,1.0,2.0,347.0,15130.499999999998,4.0,135.0,6.0,0.0,0.0,22.0,38.0,2.0,20.0,54.0,179.0,130.0,80.0,77.0,21,2017-18,91.1,57.9
77541,Àngel Rangel,DF,1982-10-28,Premier League,158.0,4.0,96.0,83.0,0.0,0.0,0.0,3.0,17.0,618.4499999999999,6.0,6.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,3.0,16.0,6.0,1.0,2.0,35,2017-18,86.5,20.0
7910,David de Gea,GK,1990-11-07,Premier League,3330.0,37.0,621.0,504.0,0.0,0.0,0.0,1.0,333.0,13492.499999999995,0.0,281.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,41.0,4.0,3.0,27,2017-18,81.2,100.0
65254,K. Wimmer,DF,1992-11-15,Premier League,1323.0,17.0,488.0,402.0,0.0,0.0,0.0,2.0,113.0,4259.849999999997,4.0,78.0,1.0,0.0,0.0,11.0,15.0,0.0,7.0,24.0,105.0,102.0,49.0,21.0,25,2017-18,82.4,73.3
7914,J. Evans,DF,1988-01-02,Premier League,2271.0,27.0,911.0,778.0,1.0,1.0,2.0,9.0,160.0,7318.499999999996,5.0,126.0,8.0,4.0,2.0,39.0,62.0,1.0,28.0,33.0,139.0,168.0,80.0,57.0,30,2017-18,85.4,62.9
7915,P. Evra,DF,1981-05-15,Ligue 1,579.0,8.0,218.0,167.0,1.0,0.0,1.0,3.0,23.0,1038.4499999999998,9.0,18.0,2.0,0.0,0.0,16.0,29.0,3.0,5.0,8.0,30.0,28.0,10.0,12.0,36,2017-18,76.6,55.2
77548,J. Allen,MF,1990-03-14,Premier League,3142.0,36.0,1302.0,1081.0,4.0,3.0,14.0,45.0,166.0,7317.450000000005,32.0,88.0,24.0,5.0,2.0,131.0,250.0,21.0,77.0,65.0,328.0,193.0,35.0,34.0,27,2017-18,83.0,52.4
77546,A. Williams,DF,1984-08-23,Premier League,1836.0,24.0,718.0,604.0,1.0,0.0,1.0,3.0,138.0,5937.749999999996,1.0,102.0,8.0,3.0,1.0,10.0,15.0,0.0,51.0,47.0,150.0,156.0,103.0,65.0,33,2017-18,84.1,66.7
77550,L. Britton,MF,1982-09-16,Premier League,306.0,5.0,128.0,119.0,0.0,0.0,0.0,1.0,10.0,598.5000000000001,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,2.0,29.0,10.0,1.0,0.0,35,2017-18,93.0,20.0
7919,M. Keane,DF,1993-01-11,Premier League,2561.0,30.0,1090.0,910.0,0.0,0.0,3.0,3.0,248.0,10293.149999999994,6.0,175.0,12.0,1.0,0.0,17.0,24.0,3.0,75.0,53.0,189.0,219.0,108.0,167.0,24,2017-18,83.5,70.8
77552,N. Dyer,MF,1987-11-29,Premier League,1314.0,24.0,535.0,425.0,2.0,0.0,6.0,24.0,24.0,1376.5500000000004,38.0,7.0,10.0,2.0,0.0,77.0,178.0,29.0,48.0,10.0,86.0,47.0,3.0,4.0,30,2017-18,79.4,43.3
7918,P. Jones,DF,1992-02-21,Premier League,1975.0,23.0,1057.0,992.0,0.0,0.0,1.0,1.0,170.0,7815.150000000004,1.0,44.0,2.0,0.0,0.0,18.0,31.0,4.0,4.0,34.0,146.0,138.0,79.0,68.0,25,2017-18,93.9,58.1
7922,C. Smalling,DF,1989-11-22,Premier League,2535.0,29.0,1071.0,976.0,0.0,0.0,0.0,3.0,155.0,7227.150000000005,0.0,64.0,12.0,6.0,4.0,14.0,23.0,1.0,52.0,81.0,213.0,137.0,84.0,132.0,28,2017-18,91.1,60.9
77557,W. Routledge,MF,1985-01-07,Premier League,421.0,13.0,165.0,115.0,5.0,0.0,1.0,11.0,21.0,677.2499999999999,16.0,10.0,5.0,2.0,0.0,10.0,46.0,3.0,21.0,3.0,31.0,19.0,4.0,5.0,33,2017-18,69.7,21.7
77558,G. Sigurðsson,MF,1989-09-08,Premier League,2261.0,27.0,702.0,539.0,8.0,2.0,6.0,41.0,85.0,3392.5500000000015,42.0,36.0,37.0,12.0,4.0,94.0,182.0,7.0,83.0,24.0,168.0,106.0,24.0,19.0,28,2017-18,76.8,51.6
7928,M. Carrick,MF,1981-07-28,Premier League,109.0,2.0,96.0,83.0,0.0,0.0,0.0,3.0,33.0,1077.3,0.0,19.0,2.0,1.0,0.0,4.0,6.0,0.0,3.0,1.0,7.0,8.0,4.0,1.0,36,2017-18,86.5,66.7
7929,T. Cleverley,MF,1989-08-12,Premier League,1908.0,23.0,1081.0,922.0,4.0,0.0,5.0,40.0,161.0,6625.500000000004,44.0,115.0,16.0,2.0,1.0,27.0,66.0,10.0,26.0,39.0,168.0,74.0,23.0,21.0,28,2017-18,85.3,40.9
16122,E. Kachunga,FW,1992-04-22,Premier League,1338.0,19.0,335.0,240.0,5.0,1.0,2.0,17.0,24.0,1039.4999999999993,32.0,7.0,11.0,5.0,1.0,84.0,173.0,22.0,61.0,16.0,82.0,34.0,9.0,21.0,25,2017-18,71.6,48.6
7932,D. Fletcher,MF,1984-02-01,Premier League,2223.0,27.0,1005.0,821.0,1.0,0.0,4.0,25.0,169.0,6702.149999999997,19.0,154.0,12.0,2.0,1.0,50.0,82.0,8.0,10.0,30.0,182.0,92.0,22.0,23.0,33,2017-18,81.7,61.0
7934,J. Lingard,MF,1992-12-15,Premier League,1819.0,33.0,917.0,800.0,5.0,3.0,10.0,39.0,67.0,3460.7999999999993,36.0,23.0,55.0,24.0,8.0,86.0,170.0,43.0,112.0,15.0,109.0,44.0,7.0,5.0,25,2017-18,87.2,50.6
7936,P. Pogba,MF,1993-03-15,Premier League,2167.0,27.0,1661.0,1438.0,16.0,8.0,19.0,78.0,284.0,11417.699999999993,46.0,171.0,75.0,20.0,6.0,204.0,359.0,31.0,114.0,19.0,134.0,72.0,12.0,52.0,24,2017-18,86.6,56.8
7938,A. Valencia,DF,1985-08-04,Premier League,2743.0,31.0,1643.0,1395.0,10.0,1.0,9.0,50.0,201.0,8602.650000000001,91.0,162.0,14.0,3.0,3.0,93.0,166.0,28.0,62.0,58.0,215.0,158.0,40.0,22.0,32,2017-18,84.9,56.0
7939,A. Young,DF,1985-07-09,Premier League,2447.0,29.0,1360.0,1076.0,7.0,4.0,12.0,57.0,233.0,8958.600000000008,102.0,182.0,17.0,4.0,2.0,112.0,165.0,22.0,29.0,35.0,213.0,138.0,58.0,22.0,32,2017-18,79.1,67.9
7941,J. Hernández,FW,1988-06-01,Premier League,1544.0,28.0,340.0,258.0,7.0,0.0,3.0,32.0,24.0,1011.1499999999999,28.0,21.0,28.0,16.0,8.0,92.0,185.0,6.0,87.0,7.0,47.0,15.0,1.0,16.0,29,2017-18,75.9,49.7
7944,W. Rooney,FW,1985-10-24,Premier League,2282.0,31.0,1120.0,904.0,6.0,1.0,10.0,42.0,153.0,6245.399999999999,29.0,146.0,44.0,14.0,10.0,47.0,155.0,6.0,73.0,24.0,148.0,85.0,21.0,28.0,32,2017-18,80.7,30.3
7945,D. Welbeck,FW,1990-11-26,Premier League,1186.0,28.0,368.0,313.0,4.0,2.0,3.0,19.0,17.0,931.3499999999998,5.0,1.0,30.0,13.0,5.0,69.0,141.0,8.0,109.0,14.0,62.0,47.0,9.0,23.0,27,2017-18,85.1,48.9
7957,G. Johnson,DF,1984-08-23,Premier League,549.0,8.0,188.0,128.0,2.0,0.0,0.0,13.0,38.0,1476.3000000000002,13.0,50.0,5.0,1.0,0.0,8.0,17.0,0.0,8.0,10.0,35.0,28.0,13.0,4.0,33,2017-18,68.1,47.1
7958,M. Kelly,DF,1990-04-27,Premier League,1196.0,15.0,334.0,265.0,1.0,0.0,0.0,1.0,70.0,3021.8999999999983,4.0,78.0,5.0,2.0,0.0,3.0,8.0,2.0,18.0,20.0,90.0,66.0,43.0,38.0,27,2017-18,79.3,37.5
5911,Sandro,FW,1995-07-09,La Liga,989.0,21.0,317.0,255.0,3.0,0.0,2.0,18.0,25.0,868.3499999999999,25.0,7.0,33.0,11.0,0.0,61.0,110.0,12.0,65.0,7.0,46.0,14.0,3.0,6.0,22,2017-18,80.4,55.5
7961,C. Adam,MF,1985-12-10,Premier League,466.0,11.0,251.0,163.0,3.0,0.0,1.0,12.0,52.0,1846.9500000000003,23.0,65.0,10.0,2.0,0.0,23.0,33.0,1.0,7.0,7.0,35.0,28.0,6.0,8.0,32,2017-18,64.9,69.7
7964,J. Henderson,MF,1990-06-17,Premier League,2171.0,27.0,1991.0,1728.0,8.0,1.0,10.0,59.0,319.0,13225.800000000005,30.0,235.0,15.0,3.0,1.0,26.0,48.0,7.0,23.0,37.0,163.0,148.0,25.0,26.0,27,2017-18,86.8,54.2
7967,J. Shelvey,MF,1992-02-27,Premier League,2309.0,30.0,1267.0,982.0,9.0,1.0,10.0,47.0,280.0,10664.850000000002,37.0,291.0,41.0,9.0,1.0,46.0,88.0,10.0,16.0,25.0,125.0,116.0,30.0,17.0,25,2017-18,77.5,52.3
7970,A. Carroll,FW,1989-01-06,Premier League,809.0,16.0,183.0,129.0,3.0,0.0,1.0,5.0,13.0,611.1000000000001,11.0,15.0,23.0,7.0,3.0,33.0,91.0,1.0,85.0,2.0,15.0,17.0,8.0,77.0,29,2017-18,70.5,36.3
7974,R. Elliot,GK,1986-04-30,Premier League,1440.0,16.0,283.0,224.0,0.0,0.0,0.0,1.0,175.0,7529.549999999998,0.0,176.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,29.0,2.0,8.0,31,2017-18,79.2,100.0
7978,P. Dummett,DF,1991-09-26,Premier League,1603.0,20.0,597.0,461.0,4.0,0.0,2.0,11.0,121.0,4670.4,25.0,118.0,4.0,0.0,0.0,8.0,16.0,1.0,6.0,27.0,115.0,129.0,64.0,50.0,26,2017-18,77.2,50.0
397098,R. Nelson,MF,1999-12-10,Premier League,148.0,3.0,80.0,74.0,0.0,0.0,0.0,3.0,8.0,360.1500000000001,1.0,1.0,2.0,1.0,0.0,5.0,23.0,5.0,4.0,2.0,8.0,10.0,0.0,0.0,18,2017-18,92.5,21.7
239411,T. Mings,DF,1993-03-19,Premier League,201.0,3.0,112.0,90.0,1.0,0.0,0.0,2.0,23.0,927.1500000000001,1.0,20.0,1.0,0.0,0.0,1.0,6.0,0.0,6.0,1.0,5.0,11.0,10.0,3.0,24,2017-18,80.4,16.7
7988,Y. Cabaye,MF,1986-01-14,Premier League,2382.0,31.0,1250.0,1050.0,7.0,1.0,8.0,37.0,206.0,8272.95000000001,20.0,123.0,37.0,11.0,0.0,49.0,113.0,3.0,37.0,53.0,241.0,152.0,18.0,6.0,31,2017-18,84.0,43.4
7989,D. Gosling,MF,1990-02-02,Premier League,1942.0,27.0,979.0,792.0,0.0,0.0,4.0,24.0,141.0,5940.900000000004,9.0,77.0,21.0,8.0,2.0,60.0,124.0,7.0,46.0,36.0,224.0,137.0,17.0,63.0,27,2017-18,80.9,48.4
284476,N. Vlašić,MF,1997-10-04,Premier League,575.0,11.0,202.0,153.0,3.0,0.0,3.0,10.0,15.0,712.9499999999999,11.0,3.0,5.0,1.0,0.0,46.0,115.0,9.0,31.0,11.0,50.0,26.0,1.0,5.0,20,2017-18,75.7,40.0
40765,Lucas Moura,FW,1992-08-13,Ligue 1,281.0,11.0,142.0,121.0,2.0,1.0,5.0,14.0,14.0,491.4,5.0,5.0,8.0,4.0,1.0,24.0,52.0,10.0,21.0,2.0,16.0,9.0,2.0,7.0,25,2017-18,85.2,46.2
8004,C. Clark,DF,1989-09-26,Premier League,1745.0,20.0,668.0,529.0,0.0,1.0,1.0,7.0,140.0,6065.849999999996,3.0,152.0,11.0,4.0,2.0,12.0,21.0,2.0,48.0,23.0,125.0,121.0,92.0,48.0,28,2017-18,79.2,57.1
8005,J. Collins,DF,1983-08-23,Premier League,1050.0,13.0,378.0,300.0,0.0,0.0,0.0,3.0,83.0,3364.2000000000007,0.0,86.0,3.0,1.0,1.0,1.0,3.0,0.0,41.0,12.0,46.0,89.0,60.0,67.0,34,2017-18,79.4,33.3
339789,Mikel Merino,MF,1996-06-22,Premier League,1344.0,24.0,744.0,608.0,4.0,0.0,8.0,20.0,119.0,4789.049999999998,7.0,72.0,15.0,6.0,1.0,83.0,147.0,13.0,22.0,46.0,167.0,105.0,14.0,34.0,21,2017-18,81.7,56.5
8013,M. Albrighton,MF,1989-11-18,Premier League,2577.0,34.0,1107.0,729.0,14.0,6.0,11.0,67.0,179.0,6755.700000000002,177.0,184.0,19.0,7.0,2.0,138.0,252.0,21.0,48.0,37.0,198.0,94.0,19.0,15.0,28,2017-18,65.9,54.8
8017,S. Ireland,MF,1986-08-22,Premier League,129.0,4.0,67.0,55.0,0.0,0.0,0.0,0.0,7.0,323.40000000000003,1.0,6.0,3.0,0.0,0.0,3.0,5.0,0.0,2.0,2.0,13.0,5.0,0.0,0.0,31,2017-18,82.1,60.0
40787,Emerson,DF,1994-08-03,Serie A,294.0,6.0,156.0,132.0,0.0,1.0,0.0,6.0,8.0,506.1,16.0,9.0,2.0,2.0,0.0,21.0,26.0,4.0,10.0,3.0,16.0,13.0,8.0,3.0,23,2017-18,84.6,80.8
3928,Vicente Iborra,MF,1988-01-16,Premier League,1415.0,18.0,820.0,693.0,1.0,0.0,5.0,7.0,98.0,4267.2,3.0,54.0,10.0,4.0,3.0,30.0,56.0,1.0,32.0,24.0,113.0,116.0,36.0,38.0,29,2017-18,84.5,53.6
8032,Marcos Alonso,DF,1990-12-28,Premier League,2860.0,33.0,1368.0,1082.0,6.0,2.0,9.0,56.0,133.0,5596.499999999998,119.0,104.0,59.0,21.0,7.0,94.0,170.0,14.0,140.0,41.0,190.0,159.0,48.0,67.0,27,2017-18,79.1,55.3
442211,A. Sabiri,MF,1996-11-28,Premier League,219.0,5.0,81.0,62.0,0.0,1.0,2.0,3.0,9.0,388.5,1.0,6.0,5.0,0.0,0.0,11.0,19.0,2.0,14.0,1.0,11.0,8.0,1.0,20.0,21,2017-18,76.5,57.9
257899,J. Gomez,DF,1997-05-23,Premier League,1900.0,22.0,1328.0,1146.0,6.0,1.0,4.0,31.0,216.0,8333.849999999991,56.0,72.0,5.0,0.0,0.0,41.0,76.0,26.0,16.0,40.0,180.0,110.0,33.0,39.0,20,2017-18,86.3,53.9
397168,T. Fosu-Mensah,DF,1998-01-02,Premier League,1594.0,21.0,628.0,479.0,4.0,0.0,3.0,17.0,118.0,4653.599999999999,20.0,109.0,8.0,0.0,0.0,35.0,62.0,6.0,8.0,35.0,134.0,96.0,39.0,21.0,20,2017-18,76.3,56.5
8049,Lee Chung-Yong,MF,1988-07-02,Premier League,130.0,6.0,72.0,54.0,0.0,0.0,1.0,1.0,1.0,160.65000000000006,7.0,3.0,1.0,0.0,0.0,4.0,12.0,1.0,9.0,2.0,8.0,6.0,1.0,3.0,29,2017-18,75.0,33.3
397174,S. McTominay,MF,1996-12-08,Premier League,630.0,12.0,337.0,300.0,0.0,0.0,1.0,5.0,44.0,2138.8500000000004,6.0,17.0,1.0,0.0,0.0,29.0,42.0,2.0,9.0,12.0,47.0,22.0,2.0,10.0,21,2017-18,89.0,69.0
397178,M. Rashford,FW,1997-10-31,Premier League,1805.0,34.0,586.0,453.0,9.0,4.0,14.0,43.0,39.0,1584.4499999999994,56.0,18.0,59.0,21.0,7.0,119.0,273.0,40.0,153.0,11.0,71.0,47.0,12.0,17.0,20,2017-18,77.3,43.6
10108,K. Long,DF,1990-08-18,Premier League,1440.0,16.0,513.0,405.0,1.0,1.0,0.0,2.0,106.0,4321.799999999999,2.0,96.0,7.0,1.0,1.0,14.0,21.0,0.0,47.0,33.0,122.0,108.0,69.0,70.0,27,2017-18,78.9,66.7
32636,C. Tosun,FW,1991-06-07,Premier League,991.0,14.0,227.0,168.0,4.0,0.0,2.0,9.0,11.0,526.05,8.0,2.0,18.0,8.0,5.0,33.0,93.0,1.0,69.0,4.0,47.0,28.0,10.0,31.0,26,2017-18,74.0,35.5
